"","device","time","cp_tp","rd","msd","model","method"
"850",172,390,427.59959209122,21.0957474177791,183286.441715692,"HMM-network","RSS"
"851",172,400,427.599585193465,21.0958789270713,183286.441365329,"HMM-network","RSS"
"852",172,410,427.599577506419,21.0960407775397,183286.441620155,"HMM-network","RSS"
"853",172,420,427.599569135552,21.0962430936268,183286.442997575,"HMM-network","RSS"
"854",172,430,427.599560602506,21.096504456488,183286.446727739,"HMM-network","RSS"
"855",172,440,427.599553879726,21.0968783680688,183286.456755018,"HMM-network","RSS"
"856",175,0,503.425132169018,388.213666698053,404146.71471054,"HMM-network","RSS"
"857",175,10,451.70838096714,344.916787766013,323008.05191878,"HMM-network","RSS"
"858",175,20,312.481979001174,329.257727950189,206055.638615411,"HMM-network","RSS"
"859",175,30,291.03133276958,326.36970075117,191216.418222046,"HMM-network","RSS"
"860",175,40,289.799649723353,324.73318570772,189435.478879663,"HMM-network","RSS"
"861",175,50,284.237737247776,323.130318427573,185204.29396284,"HMM-network","RSS"
"862",175,60,273.724293487122,322.228715021129,178756.333629192,"HMM-network","RSS"
"863",175,70,253.347694509754,326.426474000416,170739.297241752,"HMM-network","RSS"
"864",175,80,312.200391228937,358.920462767581,226292.982876795,"HMM-network","RSS"
"865",175,90,223.416739075068,354.73900764873,175754.802846542,"HMM-network","RSS"
"866",175,100,333.230030910074,369.442566694862,247530.063586416,"HMM-network","RSS"
"867",175,110,412.37621849176,357.724982511204,298021.308690205,"HMM-network","RSS"
"868",175,120,300.845702542908,351.757410826171,214241.412809668,"HMM-network","RSS"
"869",175,130,405.37853690084,363.301861922242,296320.001056034,"HMM-network","RSS"
"870",175,140,567.294917413542,374.399338308169,461998.387848833,"HMM-network","RSS"
"871",175,150,575.385476847693,383.047684832618,477793.975822876,"HMM-network","RSS"
"872",175,160,582.799103760339,389.514310141747,491376.193149056,"HMM-network","RSS"
"873",175,170,589.306913942555,394.277306060438,502737.232894775,"HMM-network","RSS"
"874",175,180,594.753005958168,397.734509406076,511923.878068769,"HMM-network","RSS"
"875",175,190,479.541226479142,400.179656576337,390103.545430674,"HMM-network","RSS"
"876",175,200,484.881424453596,401.820061303906,396569.357446424,"HMM-network","RSS"
"877",175,210,488.313690253054,402.795957774465,400694.843688004,"HMM-network","RSS"
"878",175,220,489.830741841447,403.194836100581,402500.231511117,"HMM-network","RSS"
"879",175,230,489.420632523612,403.06060792129,401990.409197692,"HMM-network","RSS"
"880",175,240,487.062868238478,402.398388963945,399154.701057472,"HMM-network","RSS"
"881",175,250,318.62453896563,401.175446159225,262463.335432114,"HMM-network","RSS"
"882",175,260,291.106131834643,399.31838826984,244197.955202151,"HMM-network","RSS"
"883",175,270,280.666969249347,396.706141706689,236149.710495421,"HMM-network","RSS"
"884",175,280,267.070069782902,393.157629127797,225899.343515235,"HMM-network","RSS"
"885",175,290,250.101862000921,388.412396832289,213415.131389332,"HMM-network","RSS"
"886",175,300,229.487359741257,382.102290246927,198666.60849296,"HMM-network","RSS"
"887",175,310,235.03234581969,373.715981514027,194903.838420499,"HMM-network","RSS"
"888",175,320,209.717686488053,362.585203464875,175449.537797567,"HMM-network","RSS"
"889",175,330,330.92737180211,348.112562102757,230695.281301598,"HMM-network","RSS"
"890",175,340,108.994820009941,332.037564737465,122128.815185786,"HMM-network","RSS"
"891",175,350,169.70814228516,336.187171843958,141822.668070319,"HMM-network","RSS"
"892",175,360,94.967804106787,333.866204493837,120485.526319986,"HMM-network","RSS"
"893",175,370,61.1504760072323,336.655251677145,117076.139197713,"HMM-network","RSS"
"894",175,380,93.5009079168177,357.984155624888,136895.075459733,"HMM-network","RSS"
"895",175,390,127.279799596709,377.957852477271,159052.285634609,"HMM-network","RSS"
"896",175,400,157.131938202877,395.355561914965,180996.466340491,"HMM-network","RSS"
"897",175,410,182.47277049784,411.166982758692,202354.599684044,"HMM-network","RSS"
"898",175,420,203.317323445539,426.661509878182,223377.978024588,"HMM-network","RSS"
"899",175,430,346.271855095723,443.573220480736,316661.399559085,"HMM-network","RSS"
"900",175,440,503.213659311086,465.653338326285,470057.018411667,"HMM-network","RSS"
"901",183,0,151.550350421161,1.02691192807096e-06,22967.5087127768,"HMM-network","RSS"
"902",183,10,66.2574470831104,2.12303551999426e-05,4390.04929397162,"HMM-network","RSS"
"903",183,20,174.88012262199,2.44467061351627e-05,30583.057288283,"HMM-network","RSS"
"904",183,30,55.6513972547802,2.54860557491618e-05,3097.07801641001,"HMM-network","RSS"
"905",183,40,55.6513972547802,2.58591876669973e-05,3097.07801641003,"HMM-network","RSS"
"906",183,50,55.6513972547802,2.59996847512873e-05,3097.07801641004,"HMM-network","RSS"
"907",183,60,55.6513972547802,2.60540606148201e-05,3097.07801641004,"HMM-network","RSS"
"908",183,70,55.6513972547802,2.60754805970928e-05,3097.07801641004,"HMM-network","RSS"
"909",183,80,55.6513972547802,2.60840205936438e-05,3097.07801641004,"HMM-network","RSS"
"910",183,90,55.6513972547802,2.60874553567847e-05,3097.07801641004,"HMM-network","RSS"
"911",183,100,55.6513972547802,2.60888484463844e-05,3097.07801641004,"HMM-network","RSS"
"912",183,110,55.651397254782,2.60894242402887e-05,3097.07801641024,"HMM-network","RSS"
"913",183,120,90.2300865311216,2.60896832691931e-05,8141.46851541437,"HMM-network","RSS"
"914",183,130,212.623517799283,2.60898485938277e-05,45208.7603213428,"HMM-network","RSS"
"915",183,140,212.623517799283,2.60900611840511e-05,45208.7603213428,"HMM-network","RSS"
"916",183,150,212.623517799283,2.60905010965367e-05,45208.7603213428,"HMM-network","RSS"
"917",183,160,212.623517799283,2.60915402612154e-05,45208.7603213428,"HMM-network","RSS"
"918",183,170,212.623517799283,2.60940569632109e-05,45208.7603213428,"HMM-network","RSS"
"919",183,180,212.623517799283,2.61001777607574e-05,45208.7603213428,"HMM-network","RSS"
"920",183,190,139.436257146101,2.61150716460554e-05,19442.4698069142,"HMM-network","RSS"
"921",183,200,139.436257146101,2.61512982091691e-05,19442.4698069142,"HMM-network","RSS"
"922",183,210,139.436257146101,2.6239295871537e-05,19442.4698069143,"HMM-network","RSS"
"923",183,220,139.436257146101,2.64523494394139e-05,19442.4698069143,"HMM-network","RSS"
"924",183,230,139.436257146103,2.69641508768487e-05,19442.4698069148,"HMM-network","RSS"
"925",183,240,139.436257146103,2.8171804666808e-05,19442.4698069148,"HMM-network","RSS"
"926",183,250,139.436257146103,3.09168327290905e-05,19442.469806915,"HMM-network","RSS"
"927",183,260,139.436257146103,3.67567122095745e-05,19442.4698069154,"HMM-network","RSS"
"928",183,270,139.436257146101,4.81069848005223e-05,19442.4698069159,"HMM-network","RSS"
"929",183,280,112.361235473729,6.82855000782601e-05,12625.0472371873,"HMM-network","RSS"
"930",183,290,138.825142196002,0.000101944964143212,19272.4201057506,"HMM-network","RSS"
"931",183,300,56.9949214962714,0.000156148662430563,3248.42107639052,"HMM-network","RSS"
"932",183,310,182.706053952369,0.0002420204132143,33381.5021509047,"HMM-network","RSS"
"933",183,320,310.289427199009,0.000377170636946835,96279.5286316312,"HMM-network","RSS"
"934",183,330,356.933840352625,0.000589464157281803,127401.76638922,"HMM-network","RSS"
"935",183,340,356.933840352954,0.00092304353270291,127401.76638996,"HMM-network","RSS"
"936",183,350,356.933840353726,0.00144809287889806,127401.766391756,"HMM-network","RSS"
"937",183,360,356.933840355505,0.00227687676587647,127401.766396113,"HMM-network","RSS"
"938",183,370,356.933840359509,0.00359054012984553,127401.766406679,"HMM-network","RSS"
"939",183,380,356.933840368163,0.00568488738868424,127401.766432283,"HMM-network","RSS"
"940",183,390,356.933840385517,0.00905075713558954,127401.76649427,"HMM-network","RSS"
"941",183,400,356.933840415138,0.0145198501618901,127401.766644326,"HMM-network","RSS"
"942",183,410,356.933840443949,0.0235400138687105,127401.767008199,"HMM-network","RSS"
"943",183,420,356.933840366243,0.0387254653109189,127401.767898256,"HMM-network","RSS"
"944",183,430,356.933839701112,0.0650936579432385,127401.770160963,"HMM-network","RSS"
"945",183,440,356.933837047959,0.113667783443704,127401.776950144,"HMM-network","RSS"
"946",185,0,646.521863348256,250.153733341442,480567.410091963,"HMM-network","RSS"
"947",185,10,643.04063677383,250.153729246518,476078.148798433,"HMM-network","RSS"
"948",185,20,663.427395415442,250.153726138568,502712.795688727,"HMM-network","RSS"
"949",185,30,646.546640811427,250.15372377865,480599.444264866,"HMM-network","RSS"
"950",185,40,646.546640213526,250.153722010518,480599.442607114,"HMM-network","RSS"
"951",185,50,646.546639651937,250.153720730611,480599.441240581,"HMM-network","RSS"
"952",185,60,646.546639138499,250.153719869447,480599.44014581,"HMM-network","RSS"
"953",185,70,646.546638683014,250.153719380223,480599.439312063,"HMM-network","RSS"
"954",185,80,646.54663829356,250.153719231794,480599.438734203,"HMM-network","RSS"
"955",185,90,646.233532786601,250.15371940429,480194.662229651,"HMM-network","RSS"
"956",185,100,675.371930923034,250.15371988637,518704.128651696,"HMM-network","RSS"
"957",185,110,675.371930805075,250.153720673471,518704.128886157,"HMM-network","RSS"
"958",185,120,675.371930774013,250.153721766715,518704.129391157,"HMM-network","RSS"
"959",185,130,675.371930834495,250.153723172229,518704.130176042,"HMM-network","RSS"
"960",185,140,675.37193099121,250.153724900762,518704.131252522,"HMM-network","RSS"
"961",185,150,675.371931249022,250.153726967507,518704.132634768,"HMM-network","RSS"
"962",185,160,675.999286836724,250.153729392074,519551.924132523,"HMM-network","RSS"
"963",185,170,675.999287279754,250.153732198604,519551.926135626,"HMM-network","RSS"
"964",185,180,675.999287841702,250.153735415979,519551.928505056,"HMM-network","RSS"
"965",185,190,675.999288529083,250.153739078154,519551.931266607,"HMM-network","RSS"
"966",185,200,675.999289349035,250.153743224587,519551.934449673,"HMM-network","RSS"
"967",185,210,675.999290309355,250.153747900785,519551.938087562,"HMM-network","RSS"
"968",185,220,674.88840899261,250.153753158981,518051.264812101,"HMM-network","RSS"
"969",185,230,703.79827836203,250.15375905896,557908.919796685,"HMM-network","RSS"
"970",185,240,703.798279770674,250.15376566906,557908.925086571,"HMM-network","RSS"
"971",185,250,703.798281356925,250.153773067401,557908.931020818,"HMM-network","RSS"
"972",185,260,703.798283131426,250.15378134339,557908.93765914,"HMM-network","RSS"
"973",185,270,703.798285105065,250.153790599579,557908.945068168,"HMM-network","RSS"
"974",185,280,703.798287288636,250.153800954014,557908.953322157,"HMM-network","RSS"
"975",185,290,703.798289692379,250.153812543207,557908.962503819,"HMM-network","RSS"
"976",185,300,703.798292325277,250.153825526013,557908.972705276,"HMM-network","RSS"
"977",185,310,703.798295194096,250.153840088746,557908.984029261,"HMM-network","RSS"
"978",185,320,703.798298302013,250.153856452103,557908.996590669,"HMM-network","RSS"
"979",185,330,703.798301646757,250.153874880737,557909.010518707,"HMM-network","RSS"
"980",185,340,703.798305218087,250.15389569681,557909.025960142,"HMM-network","RSS"
"981",185,350,703.798308994441,250.153919299602,557909.043084387,"HMM-network","RSS"
"982",185,360,703.798312938604,250.153946194547,557909.062091929,"HMM-network","RSS"
"983",185,370,703.798316992307,250.153977037084,557909.083228674,"HMM-network","RSS"
"984",185,380,703.798321069902,250.154012700193,557909.106810821,"HMM-network","RSS"
"985",185,390,703.798325051756,250.154054380183,557909.1332685,"HMM-network","RSS"
"986",185,400,703.798328779176,250.154103764864,557909.163222763,"HMM-network","RSS"
"987",185,410,703.798332054864,250.154163304122,557909.197621594,"HMM-network","RSS"
"988",185,420,703.798334657197,250.154236648314,557909.237979344,"HMM-network","RSS"
"989",185,430,703.798336383719,250.154329356182,557909.286792131,"HMM-network","RSS"
"990",185,440,703.798337148046,250.154450001615,557909.348227966,"HMM-network","RSS"
"991",195,0,428.36811219053,373.704546986889,323154.327980355,"HMM-network","RSS"
"992",195,10,310.304161726465,320.181462846836,198804.841935504,"HMM-network","RSS"
"993",195,20,350.084356308411,307.221876089066,216944.33767956,"HMM-network","RSS"
"994",195,30,378.749371884196,296.41968259103,231315.71493004,"HMM-network","RSS"
"995",195,40,400.107983472785,284.099393535046,240798.863845639,"HMM-network","RSS"
"996",195,50,415.640235242971,269.950310257907,245629.975161173,"HMM-network","RSS"
"997",195,60,426.223501873734,253.348627681569,245852.000697644,"HMM-network","RSS"
"998",195,70,432.436315473078,232.83319334643,241212.462863827,"HMM-network","RSS"
"999",195,80,434.461507546455,207.241967400966,231706.034591762,"HMM-network","RSS"
"1000",195,90,429.971150684849,202.836458612632,226017.819363767,"HMM-network","RSS"
"1001",195,100,379.86652261811,236.931771703165,200435.239448376,"HMM-network","RSS"
"1002",195,110,460.45685474781,230.936268752296,265352.075309479,"HMM-network","RSS"
"1003",195,120,509.307880757301,255.968072058093,324914.17131463,"HMM-network","RSS"
"1004",195,130,549.585534794179,275.582470717717,377989.958221885,"HMM-network","RSS"
"1005",195,140,585.123096875012,288.148587334225,425398.646879314,"HMM-network","RSS"
"1006",195,150,616.823951944393,295.781177980737,467958.292939971,"HMM-network","RSS"
"1007",195,160,645.159342776901,300.160558784143,506326.938621932,"HMM-network","RSS"
"1008",195,170,670.50439508145,302.420706946094,541034.427813317,"HMM-network","RSS"
"1009",195,180,693.186398938151,303.333223847891,572518.428362797,"HMM-network","RSS"
"1010",195,190,713.495555593108,303.435896870344,601149.251360628,"HMM-network","RSS"
"1011",195,200,731.690201727175,303.109938795718,627246.186300298,"HMM-network","RSS"
"1012",195,210,748.000639712132,302.627648301732,651088.450526396,"HMM-network","RSS"
"1013",195,220,762.632255840626,302.183436873898,672922.787169482,"HMM-network","RSS"
"1014",195,230,775.768157091202,301.915088993985,692968.954518926,"HMM-network","RSS"
"1015",195,240,787.57145731314,301.91896237722,711423.86021728,"HMM-network","RSS"
"1016",195,250,798.187294138207,302.261217546781,728464.800156536,"HMM-network","RSS"
"1017",195,260,640.786222574692,302.986311709662,502407.688124967,"HMM-network","RSS"
"1018",195,270,648.817878735128,304.12352391848,513455.757566946,"HMM-network","RSS"
"1019",195,280,656.072354673253,305.692013863432,523878.541906387,"HMM-network","RSS"
"1020",195,290,662.628591268533,307.704762957442,533758.871113217,"HMM-network","RSS"
"1021",195,300,668.556813230511,310.171655185325,543174.66819734,"HMM-network","RSS"
"1022",195,310,673.919141184044,313.101900527408,552199.808968115,"HMM-network","RSS"
"1023",195,320,678.770178847391,316.505972077337,560904.986053139,"HMM-network","RSS"
"1024",195,330,683.157553727858,320.397213262434,569358.617481764,"HMM-network","RSS"
"1025",195,340,687.122392384897,324.793273483875,577627.852617115,"HMM-network","RSS"
"1026",195,350,690.699707658097,329.717554647813,585779.752001915,"HMM-network","RSS"
"1027",195,360,693.918664112377,335.200912788937,593882.764338042,"HMM-network","RSS"
"1028",195,370,696.802668494993,341.283994972422,602008.724046079,"HMM-network","RSS"
"1029",195,380,699.369209208017,348.020894891648,610235.83406943,"HMM-network","RSS"
"1030",195,390,701.62937319721,355.485543231957,618653.748780029,"HMM-network","RSS"
"1031",195,400,703.587120100823,363.78424204931,627373.810335161,"HMM-network","RSS"
"1032",195,410,705.239067892815,373.083968422651,636553.790376321,"HMM-network","RSS"
"1033",195,420,706.577528581724,383.688377976545,646468.575290929,"HMM-network","RSS"
"1034",195,430,564.627807266437,396.285353940617,475846.642486345,"HMM-network","RSS"
"1035",195,440,565.235522829747,412.924939540423,489998.20196308,"HMM-network","RSS"
"1036",198,0,257.232215345153,209.409538727395,110020.767521396,"HMM-network","RSS"
"1037",198,10,409.347973078693,207.421481827804,210589.434187276,"HMM-network","RSS"
"1038",198,20,262.965725375338,205.621176970143,111431.041140764,"HMM-network","RSS"
"1039",198,30,397.339678862246,203.833539976761,199426.932417811,"HMM-network","RSS"
"1040",198,40,371.763173810829,202.016458167738,179018.506772538,"HMM-network","RSS"
"1041",198,50,221.401881202158,200.153888283191,89080.3719947346,"HMM-network","RSS"
"1042",198,60,75.6564884226556,198.237205285791,45021.8937999683,"HMM-network","RSS"
"1043",198,70,196.966422272721,196.260305118878,77313.8788682707,"HMM-network","RSS"
"1044",198,80,285.062772922582,194.217998670772,118981.415513991,"HMM-network","RSS"
"1045",198,90,390.063658053596,192.105394249144,189054.139833772,"HMM-network","RSS"
"1046",198,100,391.757494680368,189.917617691851,189542.636147987,"HMM-network","RSS"
"1047",198,110,393.475857520499,187.649657254036,190035.644319049,"HMM-network","RSS"
"1048",198,120,395.219747407441,185.296256458846,190533.351398464,"HMM-network","RSS"
"1049",198,130,396.990117705992,182.851824604159,191035.943317287,"HMM-network","RSS"
"1050",198,140,287.784094605973,180.310351388205,115331.507925918,"HMM-network","RSS"
"1051",198,150,220.825799329464,177.665318253404,80328.9989595798,"HMM-network","RSS"
"1052",198,160,222.17415509595,174.909601140181,79954.7237636165,"HMM-network","RSS"
"1053",198,170,223.56259748679,172.035359757983,79576.400002099,"HMM-network","RSS"
"1054",198,180,224.992059555194,169.033908090032,79193.8889470776,"HMM-network","RSS"
"1055",198,190,101.434805819098,165.89556002126,37810.3566663257,"HMM-network","RSS"
"1056",198,200,134.389524537832,162.60944307285,44502.3752819671,"HMM-network","RSS"
"1057",198,210,179.093060203044,159.163273137489,57407.2717287301,"HMM-network","RSS"
"1058",198,220,115.510810807057,155.543086537111,37536.399182795,"HMM-network","RSS"
"1059",198,230,242.199249603352,151.732940677269,81683.3617949985,"HMM-network","RSS"
"1060",198,240,166.722448190825,147.714644301863,49615.9908719683,"HMM-network","RSS"
"1061",198,250,258.08628086958,143.46772969813,87191.5178378273,"HMM-network","RSS"
"1062",198,260,113.626619968678,138.970323748425,32223.7596482484,"HMM-network","RSS"
"1063",198,270,41.2616427886276,134.202862172894,19712.931381013,"HMM-network","RSS"
"1064",198,280,167.929993294868,129.160301161456,44882.8660441324,"HMM-network","RSS"
"1065",198,290,157.074211804171,123.889129288595,40020.8243697878,"HMM-network","RSS"
"1066",198,300,306.5367357985,118.595591435925,108029.684702036,"HMM-network","RSS"
"1067",198,310,307.207078652742,113.951660703794,107361.170151504,"HMM-network","RSS"
"1068",198,320,306.729410545791,111.893636738924,106603.11723643,"HMM-network","RSS"
"1069",198,330,303.12785091545,117.251208956687,105634.340002424,"HMM-network","RSS"
"1070",198,340,291.211233247237,139.033146697452,104134.198249972,"HMM-network","RSS"
"1071",198,350,365.040099557005,186.295257344275,167960.197193558,"HMM-network","RSS"
"1072",198,360,224.271666551209,249.053676081818,112325.513987524,"HMM-network","RSS"
"1073",198,370,131.936246435831,113.70603682509,30336.2359340452,"HMM-network","RSS"
"1074",198,380,29.7250109730885,84.163725902201,7967.10903509105,"HMM-network","RSS"
"1075",198,390,169.53652549875,24.4360675888653,29339.754877396,"HMM-network","RSS"
"1076",198,400,166.254925015966,22.0897867882654,28128.6587724154,"HMM-network","RSS"
"1077",198,410,65.1461359237392,28.3355459131618,5046.9221879912,"HMM-network","RSS"
"1078",198,420,191.188213939826,120.468318475302,51065.5489057675,"HMM-network","RSS"
"1079",198,430,172.379285343472,156.118427135583,54087.5813068144,"HMM-network","RSS"
"1080",198,440,213.419415372759,184.073031831762,79430.7279057872,"HMM-network","RSS"
"1081",203,0,433.500796527095,206.231980732604,230454.570466519,"HMM-network","RSS"
"1082",203,10,301.110883783894,66.9596144121487,95151.3542953411,"HMM-network","RSS"
"1083",203,20,304.701756556244,36.2834955239416,94159.6524958966,"HMM-network","RSS"
"1084",203,30,305.004553147593,33.4487758813727,94146.5980487252,"HMM-network","RSS"
"1085",203,40,304.76328011665,34.4512746009412,94067.5472290891,"HMM-network","RSS"
"1086",203,50,301.573697157868,56.344938948966,94121.4469626279,"HMM-network","RSS"
"1087",203,60,260.349912636943,175.629961760245,98627.960477969,"HMM-network","RSS"
"1088",203,70,215.594252355428,229.902800588776,99336.1793672588,"HMM-network","RSS"
"1089",203,80,274.635390688721,91.6421901901877,83822.8888416009,"HMM-network","RSS"
"1090",203,90,282.903270399285,47.2826500455448,82269.9093979403,"HMM-network","RSS"
"1091",203,100,284.066085387983,39.2704403868814,82235.7083558326,"HMM-network","RSS"
"1092",203,110,284.160238939011,37.3523376206767,82142.2385196047,"HMM-network","RSS"
"1093",203,120,283.951197268488,34.0933694485438,81790.6402705628,"HMM-network","RSS"
"1094",203,130,283.472577812754,28.5194900451152,81170.0636842415,"HMM-network","RSS"
"1095",203,140,465.080059595123,27.5482053850393,217058.365452939,"HMM-network","RSS"
"1096",203,150,293.37740407329,60.6569676466356,89749.5689448676,"HMM-network","RSS"
"1097",203,160,296.570206613712,81.6010138096571,94612.6129056639,"HMM-network","RSS"
"1098",203,170,299.293149299039,96.4235543952101,98873.891059543,"HMM-network","RSS"
"1099",203,180,301.626347179785,107.545171248232,102544.417171832,"HMM-network","RSS"
"1100",203,190,303.59583971239,116.092960127326,105648.009281796,"HMM-network","RSS"
"1101",203,200,305.217858845113,122.671597125677,108206.26209936,"HMM-network","RSS"
"1102",203,210,306.504777491968,127.639324242619,110236.975718513,"HMM-network","RSS"
"1103",203,220,307.466133140357,131.220262829889,111754.180405429,"HMM-network","RSS"
"1104",203,230,308.108946075802,133.555896833727,112768.300231003,"HMM-network","RSS"
"1105",203,240,308.437886173501,134.730676965963,113286.284942884,"HMM-network","RSS"
"1106",203,250,308.455371877267,134.784939842943,113311.696448409,"HMM-network","RSS"
"1107",203,260,308.161619260804,133.720488031802,112844.752504904,"HMM-network","RSS"
"1108",203,270,307.554645310543,131.500833628712,111882.32909714,"HMM-network","RSS"
"1109",203,280,306.630222002217,128.046189025992,110417.919569209,"HMM-network","RSS"
"1110",203,290,305.381768497526,123.221426494832,108441.544478098,"HMM-network","RSS"
"1111",203,300,303.800149558729,116.812124542151,105939.603311957,"HMM-network","RSS"
"1112",203,310,301.873276543711,108.47672805816,102894.67562144,"HMM-network","RSS"
"1113",203,320,299.584982246926,97.6437364819884,99285.4608620552,"HMM-network","RSS"
"1114",203,330,296.909298217615,83.2680371668551,95088.6973816975,"HMM-network","RSS"
"1115",203,340,373.493138917033,63.286230127288,143502.271741822,"HMM-network","RSS"
"1116",203,350,518.433947647652,37.6382677579712,270190.397273349,"HMM-network","RSS"
"1117",203,360,387.346385641997,126.776631116721,166109.536667224,"HMM-network","RSS"
"1118",203,370,396.972677885879,172.484492530262,187338.207151308,"HMM-network","RSS"
"1119",203,380,405.901340088273,204.836835863244,206714.027211922,"HMM-network","RSS"
"1120",203,390,414.214060495496,229.796966107986,224379.933544602,"HMM-network","RSS"
"1121",203,400,421.922920822778,249.887679463289,240462.803463172,"HMM-network","RSS"
"1122",203,410,429.038387125081,266.471109427939,255080.789786648,"HMM-network","RSS"
"1123",203,420,435.575058287009,280.41956570752,268360.764233326,"HMM-network","RSS"
"1124",203,430,441.538007549773,292.522473489479,280525.209607426,"HMM-network","RSS"
"1125",203,440,446.675624594985,304.783790044564,292412.272281249,"HMM-network","RSS"
"1126",207,0,230.705162703491,87.3078262494126,60847.5286224421,"HMM-network","RSS"
"1127",207,10,190.225727204759,74.0257580958239,41665.6401522408,"HMM-network","RSS"
"1128",207,20,282.89304238613,68.1447403250858,84672.1790644539,"HMM-network","RSS"
"1129",207,30,121.619521822729,63.1198658960577,18775.4255591256,"HMM-network","RSS"
"1130",207,40,284.034129022202,58.2916195474022,84073.2993588602,"HMM-network","RSS"
"1131",207,50,283.285618711199,53.5269780839493,83115.8791513864,"HMM-network","RSS"
"1132",207,60,282.540707452166,48.7808561477076,82208.8232940738,"HMM-network","RSS"
"1133",207,70,281.736201962221,44.0227697578819,81313.2917532529,"HMM-network","RSS"
"1134",207,80,280.74462164715,39.1781000728856,80352.4661091225,"HMM-network","RSS"
"1135",207,90,279.250486058771,33.8602249245086,79127.3487959983,"HMM-network","RSS"
"1136",207,100,261.678125646337,67.3176771621901,73007.111100293,"HMM-network","RSS"
"1137",207,110,219.65950095034,20.1255175611968,48655.3328148586,"HMM-network","RSS"
"1138",207,120,227.304451875966,16.3926219544556,51936.0318971748,"HMM-network","RSS"
"1139",207,130,227.284395480985,15.1472523718701,51887.635683574,"HMM-network","RSS"
"1140",207,140,227.277335995964,14.7489090797392,51872.5177764647,"HMM-network","RSS"
"1141",207,150,227.271937274949,14.7351345613683,51869.65766325,"HMM-network","RSS"
"1142",207,160,227.265100512952,14.9153092084784,51871.8923599466,"HMM-network","RSS"
"1143",207,170,227.255724559768,15.2251347854409,51876.9690744198,"HMM-network","RSS"
"1144",207,180,266.73614620701,15.6552104369877,71393.2573071939,"HMM-network","RSS"
"1145",207,190,356.992506949096,16.2208529107037,127706.766086951,"HMM-network","RSS"
"1146",207,200,356.978700398948,16.9503616990432,127721.10730025,"HMM-network","RSS"
"1147",207,210,356.960126457592,17.8806596147079,127740.249868877,"HMM-network","RSS"
"1148",207,220,356.935113474779,19.0558476885506,127765.800562383,"HMM-network","RSS"
"1149",207,230,356.901277017549,20.5272180673991,127799.888218344,"HMM-network","RSS"
"1150",207,240,395.896119796767,22.3547180781143,157233.471090488,"HMM-network","RSS"
"1151",207,250,554.941313663367,24.6108619030888,308565.556134037,"HMM-network","RSS"
"1152",207,260,554.769742446229,27.3893576579211,308519.644046769,"HMM-network","RSS"
"1153",207,270,554.530399143389,30.8231951192949,308454.032931489,"HMM-network","RSS"
"1154",207,280,554.186176775933,35.1226976902358,308355.922422565,"HMM-network","RSS"
"1155",207,290,553.665413845274,40.6587436404115,308198.523922875,"HMM-network","RSS"
"1156",207,300,475.375241299671,48.1566590257466,228300.683849242,"HMM-network","RSS"
"1157",207,310,560.912161970054,59.1779126569823,318124.478792358,"HMM-network","RSS"
"1158",207,320,514.791412086373,77.336074860295,270991.066432679,"HMM-network","RSS"
"1159",207,330,397.128551759519,111.06224061922,170045.907913974,"HMM-network","RSS"
"1160",207,340,323.448687334696,177.862925208757,136254.273502354,"HMM-network","RSS"
"1161",207,350,316.196916056995,297.840418126932,188689.40439398,"HMM-network","RSS"
"1162",207,360,345.731744631545,322.904477526791,223797.740852822,"HMM-network","RSS"
"1163",207,370,447.064530849746,351.275510987599,323261.179363502,"HMM-network","RSS"
"1164",207,380,186.467372447374,317.350575083753,135481.468493416,"HMM-network","RSS"
"1165",207,390,200.7317428739,246.34171711536,100977.474188538,"HMM-network","RSS"
"1166",207,400,442.3619412434,291.980476304166,280936.685603437,"HMM-network","RSS"
"1167",207,410,522.82234405992,242.785542611719,332288.023149576,"HMM-network","RSS"
"1168",207,420,523.970227054001,239.610319253347,331957.903931713,"HMM-network","RSS"
"1169",207,430,522.995457874057,240.781155163016,331499.813638531,"HMM-network","RSS"
"1170",207,440,520.652501765499,248.570802763269,332866.471581049,"HMM-network","RSS"
"1171",214,0,546.018721389805,367.43319039982,433143.593515548,"HMM-network","RSS"
"1172",214,10,400.00639535142,380.154910229552,304522.872093675,"HMM-network","RSS"
"1173",214,20,537.855491212481,389.54014047804,441030.05047107,"HMM-network","RSS"
"1174",214,30,501.611679833627,395.761168591868,408241.179910714,"HMM-network","RSS"
"1175",214,40,480.126502044883,398.877877544495,389625.019160256,"HMM-network","RSS"
"1176",214,50,451.930714861488,398.456383938715,363008.860936732,"HMM-network","RSS"
"1177",214,60,415.37124313141,393.342527056942,327251.613212074,"HMM-network","RSS"
"1178",214,70,367.845911575174,381.523836626299,280871.052576621,"HMM-network","RSS"
"1179",214,80,302.858088221683,362.375347145532,223038.913820138,"HMM-network","RSS"
"1180",214,90,341.220048358867,359.198584197399,245454.744291444,"HMM-network","RSS"
"1181",214,100,309.165276373989,301.160934653359,186281.07667669,"HMM-network","RSS"
"1182",214,110,491.841097309017,307.302493520769,336342.487526221,"HMM-network","RSS"
"1183",214,120,375.757396058977,317.058502843813,241719.714918583,"HMM-network","RSS"
"1184",214,130,464.498940709919,325.204267150143,321517.081293299,"HMM-network","RSS"
"1185",214,140,387.608785402573,330.986498355929,259792.632615177,"HMM-network","RSS"
"1186",214,150,448.510922531997,334.528974092927,313071.682138169,"HMM-network","RSS"
